h3_cell,num_sinistros,year,month
8981839a3a3ffff,1.0,2016,5
8981839a3a3ffff,1.0,2016,6
8981839a3a3ffff,0.0,2016,7
8981839a3a3ffff,3.0,2016,8
8981839a3a3ffff,0.0,2016,9
8981839a3a3ffff,1.0,2016,10
8981839a3a3ffff,1.0,2016,11
8981839a3a3ffff,2.0,2016,12
8981839a3a3ffff,0.0,2017,1
8981839a3a3ffff,0.0,2017,2
8981839a3a3ffff,1.0,2017,3
8981839a3a3ffff,0.0,2017,4
8981839a3a3ffff,1.0,2017,5
8981839a3a3ffff,0.0,2017,6
8981839a3a3ffff,2.0,2017,7
8981839a3a3ffff,1.0,2017,8
8981839a3a3ffff,1.0,2017,9
8981839a3a3ffff,0.0,2017,10
8981839a3a3ffff,0.0,2017,11
8981839a3a3ffff,1.0,2017,12
8981839a3a3ffff,0.0,2018,1
8981839a3a3ffff,3.0,2018,2
8981839a3a3ffff,2.0,2018,3
8981839a3a3ffff,0.0,2018,4
8981839a3a3ffff,0.0,2018,5
8981839a3a3ffff,0.0,2018,6
8981839a3a3ffff,0.0,2018,7
8981839a3a3ffff,0.0,2018,8
8981839a3a3ffff,0.0,2018,9
8981839a3a3ffff,0.0,2018,10
8981839a3a3ffff,1.0,2018,11
8981839a3a3ffff,0.0,2018,12
8981839a3a3ffff,1.0,2019,1
8981839a3a3ffff,2.0,2019,2
8981839a3a3ffff,0.0,2019,3
8981839a3a3ffff,0.0,2019,4
8981839a3a3ffff,0.0,2019,5
8981839a3a3ffff,1.0,2019,6
8981839a3a3ffff,1.0,2019,7
8981839a3a3ffff,0.0,2019,8
8981839a3a3ffff,0.0,2019,9
8981839a3a3ffff,0.0,2019,10
8981839a3a3ffff,3.0,2019,11
8981839a3a3ffff,2.0,2019,12
8981839a3a3ffff,0.0,2021,12
8981839a3a3ffff,0.0,2022,1
8981839a3a3ffff,0.0,2022,2
8981839a3a3ffff,0.0,2022,3
8981839a3a3ffff,0.0,2022,4
8981839a3a3ffff,0.0,2022,5
8981839a3a3ffff,0.0,2022,6
8981839a3a3ffff,0.0,2022,7
8981839a3a3ffff,0.0,2022,8
8981839a3a3ffff,0.0,2022,9
8981839a3a3ffff,0.0,2022,10
8981839a3a3ffff,0.0,2022,11
8981839a3a3ffff,0.0,2022,12
8981839a3a3ffff,0.0,2023,1
8981839a3a3ffff,0.0,2023,2
8981839a3a3ffff,0.0,2023,3
8981839a3a3ffff,0.0,2023,4
8981839a3a3ffff,0.0,2023,5
8981839a3a3ffff,0.0,2023,6
8981839a3a3ffff,0.0,2023,7
8981839a3a3ffff,0.0,2023,8
8981839a3a3ffff,0.0,2023,9
8981839a3a3ffff,1.0,2023,10
8981839a3a3ffff,0.0,2023,11
8981839a3a3ffff,0.0,2023,12
8981839a3a3ffff,0.0,2024,1
8981839a3a3ffff,0.0,2024,2
8981839a3a3ffff,1.0,2024,3
8981839a3a3ffff,0.0,2024,4
8981839a3a3ffff,0.0,2024,5
8981839a3a3ffff,0.0,2024,6
8981839a3a3ffff,1.0,2024,7
8981839a3a3ffff,0.0,2024,8
8981839a3a3ffff,0.0,2024,9
8981839a3a3ffff,0.0,2024,10
8981839a3a3ffff,0.0,2024,11
8981839a3a3ffff,0.0,2024,12
8981839a3a3ffff,0.0,2025,12
8981839a3a7ffff,0.0,2015,6
8981839a3a7ffff,0.0,2015,7
8981839a3a7ffff,0.0,2015,8
8981839a3a7ffff,0.0,2015,9
8981839a3a7ffff,0.0,2015,10
8981839a3a7ffff,0.0,2015,11
8981839a3a7ffff,0.0,2015,12
8981839a3a7ffff,0.0,2016,1
8981839a3a7ffff,1.0,2016,2
8981839a3a7ffff,0.0,2016,3
8981839a3a7ffff,0.0,2016,4
8981839a3a7ffff,1.0,2016,5
8981839a3a7ffff,2.0,2016,6
8981839a3a7ffff,0.0,2016,7
8981839a3a7ffff,0.0,2016,8
8981839a3a7ffff,1.0,2016,9
8981839a3a7ffff,0.0,2016,10
8981839a3a7ffff,0.0,2016,11
8981839a3a7ffff,0.0,2016,12
8981839a3a7ffff,1.0,2017,1
8981839a3a7ffff,1.0,2017,2
8981839a3a7ffff,1.0,2017,3
8981839a3a7ffff,0.0,2017,4
8981839a3a7ffff,0.0,2017,5
8981839a3a7ffff,0.0,2017,6
8981839a3a7ffff,1.0,2017,7
8981839a3a7ffff,0.0,2017,8
8981839a3a7ffff,0.0,2017,9
8981839a3a7ffff,0.0,2017,10
8981839a3a7ffff,0.0,2017,11
8981839a3a7ffff,0.0,2017,12
8981839a3a7ffff,0.0,2018,1
8981839a3a7ffff,1.0,2018,2
8981839a3a7ffff,0.0,2018,3
8981839a3a7ffff,0.0,2018,4
8981839a3a7ffff,0.0,2018,5
8981839a3a7ffff,0.0,2018,6
8981839a3a7ffff,1.0,2018,7
8981839a3a7ffff,0.0,2018,8
8981839a3a7ffff,0.0,2018,9
8981839a3a7ffff,0.0,2018,10
8981839a3a7ffff,1.0,2018,11
8981839a3a7ffff,0.0,2018,12
8981839a3a7ffff,0.0,2019,1
8981839a3a7ffff,0.0,2019,2
8981839a3a7ffff,0.0,2019,3
8981839a3a7ffff,0.0,2019,4
8981839a3a7ffff,0.0,2019,5
8981839a3a7ffff,0.0,2019,6
8981839a3a7ffff,0.0,2019,7
8981839a3a7ffff,0.0,2019,8
8981839a3a7ffff,0.0,2019,9
8981839a3a7ffff,0.0,2019,10
8981839a3a7ffff,0.0,2019,11
8981839a3a7ffff,0.0,2019,12
8981839a3a7ffff,0.0,2021,12
8981839a3a7ffff,0.0,2022,1
8981839a3a7ffff,0.0,2022,2
8981839a3a7ffff,0.0,2022,3
8981839a3a7ffff,0.0,2022,4
8981839a3a7ffff,0.0,2022,5
8981839a3a7ffff,0.0,2022,6
8981839a3a7ffff,0.0,2022,7
8981839a3a7ffff,0.0,2022,8
8981839a3a7ffff,0.0,2022,9
8981839a3a7ffff,0.0,2022,10
8981839a3a7ffff,0.0,2022,11
8981839a3a7ffff,0.0,2022,12
8981839a3a7ffff,0.0,2023,1
8981839a3a7ffff,0.0,2023,2
8981839a3a7ffff,0.0,2023,3
8981839a3a7ffff,0.0,2023,4
8981839a3a7ffff,0.0,2023,5
8981839a3a7ffff,0.0,2023,6
8981839a3a7ffff,0.0,2023,7
8981839a3a7ffff,0.0,2023,8
8981839a3a7ffff,0.0,2023,9
8981839a3a7ffff,1.0,2023,10
8981839a3a7ffff,0.0,2023,11
8981839a3a7ffff,0.0,2023,12
8981839a3a7ffff,0.0,2024,1
8981839a3a7ffff,0.0,2024,2
8981839a3a7ffff,0.0,2024,3
8981839a3a7ffff,0.0,2024,4
8981839a3a7ffff,0.0,2024,5
8981839a3a7ffff,0.0,2024,6
8981839a3a7ffff,0.0,2024,7
8981839a3a7ffff,1.0,2024,8
8981839a3a7ffff,0.0,2024,9
8981839a3a7ffff,0.0,2024,10
8981839a3a7ffff,0.0,2024,11
8981839a3a7ffff,0.0,2024,12
8981839a3a7ffff,0.0,2025,12
8981839a3abffff,0.0,2015,6
8981839a3abffff,0.0,2015,7
8981839a3abffff,0.0,2015,8
8981839a3abffff,0.0,2015,9
8981839a3abffff,0.0,2015,10
8981839a3abffff,0.0,2015,11
8981839a3abffff,0.0,2015,12
8981839a3abffff,0.0,2016,1
8981839a3abffff,0.0,2016,2
8981839a3abffff,0.0,2016,3
8981839a3abffff,0.0,2016,4
8981839a3abffff,0.0,2016,5
8981839a3abffff,1.0,2016,6
8981839a3abffff,0.0,2016,7
8981839a3abffff,1.0,2016,8
8981839a3abffff,0.0,2016,9
8981839a3abffff,1.0,2016,10
8981839a3abffff,0.0,2016,11
8981839a3abffff,0.0,2016,12
8981839a3abffff,0.0,2017,1
8981839a3abffff,0.0,2017,2
8981839a3abffff,0.0,2017,3
8981839a3abffff,0.0,2017,4
8981839a3abffff,0.0,2017,5
8981839a3abffff,0.0,2017,6
8981839a3abffff,0.0,2017,7
8981839a3abffff,0.0,2017,8
8981839a3abffff,1.0,2017,9
8981839a3abffff,0.0,2017,10
8981839a3abffff,0.0,2017,11
8981839a3abffff,0.0,2017,12
8981839a3abffff,0.0,2018,1
8981839a3abffff,0.0,2018,2
8981839a3abffff,0.0,2018,3
8981839a3abffff,0.0,2018,4
8981839a3abffff,0.0,2018,5
8981839a3abffff,0.0,2018,6
8981839a3abffff,0.0,2018,7
8981839a3abffff,0.0,2018,8
8981839a3abffff,0.0,2018,9
8981839a3abffff,2.0,2018,10
8981839a3abffff,0.0,2018,11
8981839a3abffff,0.0,2018,12
8981839a3abffff,0.0,2019,1
8981839a3abffff,0.0,2019,2
8981839a3abffff,0.0,2019,3
8981839a3abffff,0.0,2019,4
8981839a3abffff,0.0,2019,5
8981839a3abffff,0.0,2019,6
8981839a3abffff,0.0,2019,7
8981839a3abffff,0.0,2019,8
8981839a3abffff,0.0,2019,9
8981839a3abffff,0.0,2019,10
8981839a3abffff,0.0,2019,11
8981839a3abffff,0.0,2019,12
8981839a3abffff,0.0,2021,12
8981839a3abffff,0.0,2022,1
8981839a3abffff,0.0,2022,2
8981839a3abffff,0.0,2022,3
8981839a3abffff,0.0,2022,4
8981839a3abffff,0.0,2022,5
8981839a3abffff,0.0,2022,6
8981839a3abffff,0.0,2022,7
8981839a3abffff,0.0,2022,8
8981839a3abffff,0.0,2022,9
8981839a3abffff,0.0,2022,10
8981839a3abffff,0.0,2022,11
8981839a3abffff,0.0,2022,12
8981839a3abffff,0.0,2023,1
8981839a3abffff,0.0,2023,2
8981839a3abffff,0.0,2023,3
8981839a3abffff,1.0,2023,4
8981839a3abffff,0.0,2023,5
8981839a3abffff,0.0,2023,6
8981839a3abffff,0.0,2023,7
8981839a3abffff,0.0,2023,8
8981839a3abffff,0.0,2023,9
8981839a3abffff,0.0,2023,10
8981839a3abffff,0.0,2023,11
8981839a3abffff,0.0,2023,12
8981839a3abffff,0.0,2024,1
8981839a3abffff,0.0,2024,2
8981839a3abffff,0.0,2024,3
8981839a3abffff,0.0,2024,4
8981839a3abffff,0.0,2024,5
8981839a3abffff,0.0,2024,6
8981839a3abffff,0.0,2024,7
8981839a3abffff,0.0,2024,8
8981839a3abffff,0.0,2024,9
8981839a3abffff,0.0,2024,10
8981839a3abffff,0.0,2024,11
8981839a3abffff,0.0,2024,12
8981839a3abffff,0.0,2025,12
8981839a3afffff,0.0,2015,6
8981839a3afffff,1.0,2015,7
8981839a3afffff,5.0,2015,8
8981839a3afffff,4.0,2015,9
8981839a3afffff,0.0,2015,10
8981839a3afffff,1.0,2015,11
8981839a3afffff,2.0,2015,12
8981839a3afffff,1.0,2016,1
8981839a3afffff,0.0,2016,2
8981839a3afffff,0.0,2016,3
8981839a3afffff,0.0,2016,4
8981839a3afffff,0.0,2016,5
8981839a3afffff,0.0,2016,6
8981839a3afffff,1.0,2016,7
8981839a3afffff,1.0,2016,8
8981839a3afffff,3.0,2016,9
8981839a3afffff,0.0,2016,10
8981839a3afffff,0.0,2016,11
8981839a3afffff,1.0,2016,12
8981839a3afffff,1.0,2017,1
8981839a3afffff,1.0,2017,2
8981839a3afffff,0.0,2017,3
8981839a3afffff,0.0,2017,4
8981839a3afffff,0.0,2017,5
8981839a3afffff,2.0,2017,6
8981839a3afffff,3.0,2017,7
8981839a3afffff,1.0,2017,8
8981839a3afffff,2.0,2017,9
8981839a3afffff,2.0,2017,10
8981839a3afffff,1.0,2017,11
8981839a3afffff,1.0,2017,12
8981839a3afffff,1.0,2018,1
8981839a3afffff,0.0,2018,2
8981839a3afffff,1.0,2018,3
8981839a3afffff,1.0,2018,4
8981839a3afffff,0.0,2018,5
8981839a3afffff,0.0,2018,6
8981839a3afffff,0.0,2018,7
8981839a3afffff,0.0,2018,8
8981839a3afffff,0.0,2018,9
8981839a3afffff,0.0,2018,10
8981839a3afffff,0.0,2018,11
8981839a3afffff,1.0,2018,12
8981839a3afffff,0.0,2019,1
8981839a3afffff,0.0,2019,2
8981839a3afffff,2.0,2019,3
8981839a3afffff,0.0,2019,4
8981839a3afffff,0.0,2019,5
8981839a3afffff,1.0,2019,6
8981839a3afffff,2.0,2019,7
8981839a3afffff,0.0,2019,8
8981839a3afffff,2.0,2019,9
8981839a3afffff,0.0,2019,10
8981839a3afffff,1.0,2019,11
8981839a3afffff,0.0,2019,12
8981839a3afffff,0.0,2021,12
8981839a3afffff,0.0,2022,1
8981839a3afffff,0.0,2022,2
8981839a3afffff,0.0,2022,3
8981839a3afffff,0.0,2022,4
8981839a3afffff,0.0,2022,5
8981839a3afffff,0.0,2022,6
8981839a3afffff,0.0,2022,7
8981839a3afffff,0.0,2022,8
8981839a3afffff,0.0,2022,9
8981839a3afffff,0.0,2022,10
8981839a3afffff,0.0,2022,11
8981839a3afffff,0.0,2022,12
8981839a3afffff,0.0,2023,1
8981839a3afffff,0.0,2023,2
8981839a3afffff,0.0,2023,3
8981839a3afffff,0.0,2023,4
8981839a3afffff,1.0,2023,5
8981839a3afffff,0.0,2023,6
8981839a3afffff,0.0,2023,7
8981839a3afffff,0.0,2023,8
8981839a3afffff,0.0,2023,9
8981839a3afffff,1.0,2023,10
8981839a3afffff,0.0,2023,11
8981839a3afffff,0.0,2023,12
8981839a3afffff,1.0,2024,1
8981839a3afffff,0.0,2024,2
8981839a3afffff,0.0,2024,3
8981839a3afffff,1.0,2024,4
8981839a3afffff,0.0,2024,5
8981839a3afffff,1.0,2024,6
8981839a3afffff,0.0,2024,7
8981839a3afffff,0.0,2024,8
8981839a3afffff,1.0,2024,9
8981839a3afffff,0.0,2024,10
8981839a3afffff,0.0,2024,11
8981839a3afffff,1.0,2024,12
8981839a3afffff,0.0,2025,12
8981839a3b3ffff,0.0,2015,6
8981839a3b3ffff,0.0,2015,7
8981839a3b3ffff,0.0,2015,8
8981839a3b3ffff,1.0,2015,9
8981839a3b3ffff,0.0,2015,10
8981839a3b3ffff,0.0,2015,11
8981839a3b3ffff,0.0,2015,12
8981839a3b3ffff,0.0,2016,1
8981839a3b3ffff,0.0,2016,2
8981839a3b3ffff,0.0,2016,3
8981839a3b3ffff,0.0,2016,4
8981839a3b3ffff,0.0,2016,5
8981839a3b3ffff,0.0,2016,6
8981839a3b3ffff,0.0,2016,7
8981839a3b3ffff,0.0,2016,8
8981839a3b3ffff,0.0,2016,9
8981839a3b3ffff,0.0,2016,10
8981839a3b3ffff,0.0,2016,11
8981839a3b3ffff,1.0,2016,12
8981839a3b3ffff,0.0,2017,1
8981839a3b3ffff,0.0,2017,2
8981839a3b3ffff,0.0,2017,3
8981839a3b3ffff,1.0,2017,4
8981839a3b3ffff,0.0,2017,5
8981839a3b3ffff,0.0,2017,6
8981839a3b3ffff,0.0,2017,7
8981839a3b3ffff,0.0,2017,8
8981839a3b3ffff,0.0,2017,9
8981839a3b3ffff,0.0,2017,10
8981839a3b3ffff,0.0,2017,11
8981839a3b3ffff,0.0,2017,12
8981839a3b3ffff,0.0,2018,1
8981839a3b3ffff,0.0,2018,2
8981839a3b3ffff,0.0,2018,3
8981839a3b3ffff,0.0,2018,4
8981839a3b3ffff,0.0,2018,5
8981839a3b3ffff,0.0,2018,6
8981839a3b3ffff,0.0,2018,7
8981839a3b3ffff,0.0,2018,8
8981839a3b3ffff,0.0,2018,9
8981839a3b3ffff,0.0,2018,10
8981839a3b3ffff,0.0,2018,11
8981839a3b3ffff,0.0,2018,12
8981839a3b3ffff,0.0,2019,1
8981839a3b3ffff,1.0,2019,2
8981839a3b3ffff,0.0,2019,3
8981839a3b3ffff,0.0,2019,4
8981839a3b3ffff,0.0,2019,5
8981839a3b3ffff,0.0,2019,6
8981839a3b3ffff,0.0,2019,7
8981839a3b3ffff,0.0,2019,8
8981839a3b3ffff,0.0,2019,9
8981839a3b3ffff,0.0,2019,10
8981839a3b3ffff,0.0,2019,11
8981839a3b3ffff,0.0,2019,12
8981839a3b3ffff,0.0,2021,12
8981839a3b3ffff,0.0,2022,1
8981839a3b3ffff,0.0,2022,2
8981839a3b3ffff,0.0,2022,3
8981839a3b3ffff,0.0,2022,4
8981839a3b3ffff,0.0,2022,5
8981839a3b3ffff,0.0,2022,6
8981839a3b3ffff,0.0,2022,7
8981839a3b3ffff,0.0,2022,8
8981839a3b3ffff,0.0,2022,9
8981839a3b3ffff,0.0,2022,10
8981839a3b3ffff,0.0,2022,11
8981839a3b3ffff,0.0,2022,12
8981839a3b3ffff,0.0,2023,1
8981839a3b3ffff,0.0,2023,2
8981839a3b3ffff,0.0,2023,3
8981839a3b3ffff,0.0,2023,4
8981839a3b3ffff,0.0,2023,5
8981839a3b3ffff,0.0,2023,6
8981839a3b3ffff,0.0,2023,7
8981839a3b3ffff,0.0,2023,8
8981839a3b3ffff,0.0,2023,9
8981839a3b3ffff,0.0,2023,10
8981839a3b3ffff,0.0,2023,11
8981839a3b3ffff,0.0,2023,12
8981839a3b3ffff,0.0,2024,1
8981839a3b3ffff,0.0,2024,2
8981839a3b3ffff,0.0,2024,3
8981839a3b3ffff,1.0,2024,4
8981839a3b3ffff,0.0,2024,5
8981839a3b3ffff,0.0,2024,6
8981839a3b3ffff,0.0,2024,7
8981839a3b3ffff,0.0,2024,8
8981839a3b3ffff,0.0,2024,9
8981839a3b3ffff,0.0,2024,10
8981839a3b3ffff,0.0,2024,11
8981839a3b3ffff,1.0,2024,12
8981839a3b3ffff,0.0,2025,12
8981839a3b7ffff,0.0,2015,6
8981839a3b7ffff,1.0,2015,7
8981839a3b7ffff,0.0,2015,8
8981839a3b7ffff,0.0,2015,9
8981839a3b7ffff,0.0,2015,10
8981839a3b7ffff,0.0,2015,11
8981839a3b7ffff,0.0,2015,12
8981839a3b7ffff,0.0,2016,1
8981839a3b7ffff,0.0,2016,2
8981839a3b7ffff,0.0,2016,3
8981839a3b7ffff,0.0,2016,4
8981839a3b7ffff,0.0,2016,5
8981839a3b7ffff,0.0,2016,6
8981839a3b7ffff,0.0,2016,7
8981839a3b7ffff,0.0,2016,8
8981839a3b7ffff,0.0,2016,9
8981839a3b7ffff,0.0,2016,10
8981839a3b7ffff,0.0,2016,11
8981839a3b7ffff,0.0,2016,12
8981839a3b7ffff,0.0,2017,1
8981839a3b7ffff,0.0,2017,2
8981839a3b7ffff,0.0,2017,3
8981839a3b7ffff,0.0,2017,4
8981839a3b7ffff,0.0,2017,5
8981839a3b7ffff,0.0,2017,6
8981839a3b7ffff,0.0,2017,7
8981839a3b7ffff,0.0,2017,8
8981839a3b7ffff,0.0,2017,9
8981839a3b7ffff,0.0,2017,10
8981839a3b7ffff,0.0,2017,11
8981839a3b7ffff,0.0,2017,12
8981839a3b7ffff,0.0,2018,1
8981839a3b7ffff,0.0,2018,2
8981839a3b7ffff,0.0,2018,3
8981839a3b7ffff,0.0,2018,4
8981839a3b7ffff,0.0,2018,5
8981839a3b7ffff,0.0,2018,6
8981839a3b7ffff,0.0,2018,7
8981839a3b7ffff,0.0,2018,8
8981839a3b7ffff,0.0,2018,9
8981839a3b7ffff,0.0,2018,10
8981839a3b7ffff,0.0,2018,11
8981839a3b7ffff,0.0,2018,12
8981839a3b7ffff,0.0,2019,1
8981839a3b7ffff,0.0,2019,2
8981839a3b7ffff,0.0,2019,3
8981839a3b7ffff,0.0,2019,4
8981839a3b7ffff,0.0,2019,5
8981839a3b7ffff,0.0,2019,6
8981839a3b7ffff,0.0,2019,7
8981839a3b7ffff,0.0,2019,8
8981839a3b7ffff,0.0,2019,9
8981839a3b7ffff,0.0,2019,10
8981839a3b7ffff,0.0,2019,11
8981839a3b7ffff,0.0,2019,12
8981839a3b7ffff,0.0,2021,12
8981839a3b7ffff,0.0,2022,1
8981839a3b7ffff,0.0,2022,2
8981839a3b7ffff,0.0,2022,3
8981839a3b7ffff,0.0,2022,4
8981839a3b7ffff,0.0,2022,5
8981839a3b7ffff,0.0,2022,6
8981839a3b7ffff,0.0,2022,7
8981839a3b7ffff,0.0,2022,8
8981839a3b7ffff,0.0,2022,9
8981839a3b7ffff,0.0,2022,10
8981839a3b7ffff,0.0,2022,11
8981839a3b7ffff,0.0,2022,12
8981839a3b7ffff,0.0,2023,1
8981839a3b7ffff,0.0,2023,2
8981839a3b7ffff,0.0,2023,3
8981839a3b7ffff,0.0,2023,4
8981839a3b7ffff,0.0,2023,5
8981839a3b7ffff,0.0,2023,6
8981839a3b7ffff,0.0,2023,7
8981839a3b7ffff,0.0,2023,8
8981839a3b7ffff,0.0,2023,9
8981839a3b7ffff,0.0,2023,10
8981839a3b7ffff,0.0,2023,11
8981839a3b7ffff,0.0,2023,12
8981839a3b7ffff,0.0,2024,1
8981839a3b7ffff,0.0,2024,2
8981839a3b7ffff,0.0,2024,3
8981839a3b7ffff,0.0,2024,4
8981839a3b7ffff,0.0,2024,5
8981839a3b7ffff,0.0,2024,6
8981839a3b7ffff,0.0,2024,7
8981839a3b7ffff,0.0,2024,8
8981839a3b7ffff,0.0,2024,9
8981839a3b7ffff,0.0,2024,10
8981839a3b7ffff,0.0,2024,11
8981839a3b7ffff,0.0,2024,12
8981839a3b7ffff,0.0,2025,12
8981839a3bbffff,0.0,2015,6
8981839a3bbffff,0.0,2015,7
8981839a3bbffff,0.0,2015,8
8981839a3bbffff,0.0,2015,9
8981839a3bbffff,0.0,2015,10
8981839a3bbffff,0.0,2015,11
8981839a3bbffff,0.0,2015,12
8981839a3bbffff,0.0,2016,1
8981839a3bbffff,0.0,2016,2
8981839a3bbffff,0.0,2016,3
8981839a3bbffff,0.0,2016,4
8981839a3bbffff,0.0,2016,5
8981839a3bbffff,0.0,2016,6
8981839a3bbffff,0.0,2016,7
8981839a3bbffff,1.0,2016,8
8981839a3bbffff,1.0,2016,9
8981839a3bbffff,0.0,2016,10
8981839a3bbffff,0.0,2016,11
8981839a3bbffff,0.0,2016,12
8981839a3bbffff,0.0,2017,1
8981839a3bbffff,1.0,2017,2
8981839a3bbffff,0.0,2017,3
8981839a3bbffff,0.0,2017,4
8981839a3bbffff,0.0,2017,5
8981839a3bbffff,0.0,2017,6
8981839a3bbffff,0.0,2017,7
8981839a3bbffff,1.0,2017,8
8981839a3bbffff,0.0,2017,9
8981839a3bbffff,0.0,2017,10
8981839a3bbffff,0.0,2017,11
8981839a3bbffff,0.0,2017,12
8981839a3bbffff,0.0,2018,1
8981839a3bbffff,0.0,2018,2
8981839a3bbffff,0.0,2018,3
8981839a3bbffff,0.0,2018,4
8981839a3bbffff,0.0,2018,5
8981839a3bbffff,0.0,2018,6
8981839a3bbffff,0.0,2018,7
8981839a3bbffff,0.0,2018,8
8981839a3bbffff,0.0,2018,9
8981839a3bbffff,0.0,2018,10
8981839a3bbffff,1.0,2018,11
8981839a3bbffff,0.0,2018,12
8981839a3bbffff,0.0,2019,1
8981839a3bbffff,0.0,2019,2
8981839a3bbffff,0.0,2019,3
8981839a3bbffff,0.0,2019,4
8981839a3bbffff,0.0,2019,5
8981839a3bbffff,0.0,2019,6
8981839a3bbffff,0.0,2019,7
8981839a3bbffff,0.0,2019,8
8981839a3bbffff,0.0,2019,9
8981839a3bbffff,0.0,2019,10
8981839a3bbffff,0.0,2019,11
8981839a3bbffff,0.0,2019,12
8981839a3bbffff,0.0,2021,12
8981839a3bbffff,0.0,2022,1
8981839a3bbffff,0.0,2022,2
8981839a3bbffff,0.0,2022,3
8981839a3bbffff,0.0,2022,4
8981839a3bbffff,0.0,2022,5
8981839a3bbffff,0.0,2022,6
8981839a3bbffff,0.0,2022,7
8981839a3bbffff,0.0,2022,8
8981839a3bbffff,0.0,2022,9
8981839a3bbffff,0.0,2022,10
8981839a3bbffff,0.0,2022,11
8981839a3bbffff,0.0,2022,12
8981839a3bbffff,0.0,2023,1
8981839a3bbffff,0.0,2023,2
8981839a3bbffff,0.0,2023,3
8981839a3bbffff,0.0,2023,4
8981839a3bbffff,0.0,2023,5
8981839a3bbffff,0.0,2023,6
8981839a3bbffff,0.0,2023,7
8981839a3bbffff,0.0,2023,8
8981839a3bbffff,0.0,2023,9
8981839a3bbffff,0.0,2023,10
8981839a3bbffff,0.0,2023,11
8981839a3bbffff,0.0,2023,12
8981839a3bbffff,0.0,2024,1
8981839a3bbffff,0.0,2024,2
8981839a3bbffff,0.0,2024,3
8981839a3bbffff,0.0,2024,4
8981839a3bbffff,0.0,2024,5
8981839a3bbffff,0.0,2024,6
8981839a3bbffff,0.0,2024,7
8981839a3bbffff,0.0,2024,8
8981839a3bbffff,0.0,2024,9
8981839a3bbffff,0.0,2024,10
8981839a3bbffff,0.0,2024,11
8981839a3bbffff,1.0,2024,12
8981839a3bbffff,0.0,2025,12
8981839a3c3ffff,0.0,2015,6
8981839a3c3ffff,0.0,2015,7
8981839a3c3ffff,0.0,2015,8
8981839a3c3ffff,0.0,2015,9
8981839a3c3ffff,0.0,2015,10
8981839a3c3ffff,0.0,2015,11
8981839a3c3ffff,0.0,2015,12
8981839a3c3ffff,0.0,2016,1
8981839a3c3ffff,0.0,2016,2
8981839a3c3ffff,0.0,2016,3
8981839a3c3ffff,0.0,2016,4
8981839a3c3ffff,0.0,2016,5
8981839a3c3ffff,0.0,2016,6
8981839a3c3ffff,0.0,2016,7
8981839a3c3ffff,0.0,2016,8
8981839a3c3ffff,0.0,2016,9
8981839a3c3ffff,0.0,2016,10
8981839a3c3ffff,0.0,2016,11
8981839a3c3ffff,0.0,2016,12
8981839a3c3ffff,0.0,2017,1
8981839a3c3ffff,0.0,2017,2
8981839a3c3ffff,0.0,2017,3
8981839a3c3ffff,0.0,2017,4
8981839a3c3ffff,0.0,2017,5
8981839a3c3ffff,0.0,2017,6
8981839a3c3ffff,0.0,2017,7
8981839a3c3ffff,0.0,2017,8
8981839a3c3ffff,0.0,2017,9
8981839a3c3ffff,0.0,2017,10
8981839a3c3ffff,0.0,2017,11
8981839a3c3ffff,0.0,2017,12
8981839a3c3ffff,0.0,2018,1
8981839a3c3ffff,0.0,2018,2
8981839a3c3ffff,0.0,2018,3
8981839a3c3ffff,0.0,2018,4
8981839a3c3ffff,0.0,2018,5
8981839a3c3ffff,0.0,2018,6
8981839a3c3ffff,0.0,2018,7
8981839a3c3ffff,0.0,2018,8
8981839a3c3ffff,0.0,2018,9
8981839a3c3ffff,0.0,2018,10
8981839a3c3ffff,0.0,2018,11
8981839a3c3ffff,0.0,2018,12
8981839a3c3ffff,0.0,2019,1
8981839a3c3ffff,0.0,2019,2
8981839a3c3ffff,0.0,2019,3
8981839a3c3ffff,0.0,2019,4
8981839a3c3ffff,0.0,2019,5
8981839a3c3ffff,0.0,2019,6
8981839a3c3ffff,0.0,2019,7
8981839a3c3ffff,0.0,2019,8
8981839a3c3ffff,0.0,2019,9
8981839a3c3ffff,0.0,2019,10
8981839a3c3ffff,1.0,2019,11
8981839a3c3ffff,0.0,2019,12
8981839a3c3ffff,0.0,2021,12
8981839a3c3ffff,0.0,2022,1
8981839a3c3ffff,0.0,2022,2
8981839a3c3ffff,0.0,2022,3
8981839a3c3ffff,0.0,2022,4
8981839a3c3ffff,0.0,2022,5
8981839a3c3ffff,0.0,2022,6
8981839a3c3ffff,0.0,2022,7
8981839a3c3ffff,0.0,2022,8
8981839a3c3ffff,0.0,2022,9
8981839a3c3ffff,0.0,2022,10
8981839a3c3ffff,0.0,2022,11
8981839a3c3ffff,0.0,2022,12
8981839a3c3ffff,0.0,2023,1
8981839a3c3ffff,0.0,2023,2
8981839a3c3ffff,0.0,2023,3
8981839a3c3ffff,0.0,2023,4
8981839a3c3ffff,0.0,2023,5
8981839a3c3ffff,0.0,2023,6
8981839a3c3ffff,0.0,2023,7
8981839a3c3ffff,0.0,2023,8
8981839a3c3ffff,0.0,2023,9
8981839a3c3ffff,0.0,2023,10
8981839a3c3ffff,0.0,2023,11
8981839a3c3ffff,0.0,2023,12
8981839a3c3ffff,0.0,2024,1
8981839a3c3ffff,0.0,2024,2
